id,text,tweet_len,text_links,text_newline,text_punct,text_token,text_stop,token_bigrams,token_trigrams,sentiment,value
kjgreycloud,RT @olgaNYC1211: Putin’s press secretary Peskov confirmed that he received correspondence from Michael Cohen regarding Trump Moscow Tower h…,140,RT @olgaNYC1211: Putin’s press secretary Peskov confirmed that he received correspondence from Michael Cohen regarding Trump Moscow Tower h…,RT @olgaNYC1211: Putin’s press secretary Peskov confirmed that he received correspondence from Michael Cohen regarding Trump Moscow Tower h…,RT @olgaNYC1211 Putin’s press secretary Peskov confirmed that he received correspondence from Michael Cohen regarding Trump Moscow Tower h…,"['RT', '@olgaNYC1211', 'Putin’s', 'press', 'secretary', 'Peskov', 'confirmed', 'that', 'he', 'received', 'correspondence', 'from', 'Michael', 'Cohen', 'regarding', 'Trump', 'Moscow', 'Tower', 'h…']",RT @olgaNYC1211 Putin’s press secretary Peskov confirmed received correspondence Michael Cohen regarding Trump Moscow Tower h…,"[('RT', '@olgaNYC1211'), ('@olgaNYC1211', 'Putin’s'), ('Putin’s', 'press'), ('press', 'secretary'), ('secretary', 'Peskov'), ('Peskov', 'confirmed'), ('confirmed', 'that'), ('that', 'he'), ('he', 'received'), ('received', 'correspondence'), ('correspondence', 'from'), ('from', 'Michael'), ('Michael', 'Cohen'), ('Cohen', 'regarding'), ('regarding', 'Trump'), ('Trump', 'Moscow'), ('Moscow', 'Tower'), ('Tower', 'h…')]","[('RT', '@olgaNYC1211', 'Putin’s'), ('@olgaNYC1211', 'Putin’s', 'press'), ('Putin’s', 'press', 'secretary'), ('press', 'secretary', 'Peskov'), ('secretary', 'Peskov', 'confirmed'), ('Peskov', 'confirmed', 'that'), ('confirmed', 'that', 'he'), ('that', 'he', 'received'), ('he', 'received', 'correspondence'), ('received', 'correspondence', 'from'), ('correspondence', 'from', 'Michael'), ('from', 'Michael', 'Cohen'), ('Michael', 'Cohen', 'regarding'), ('Cohen', 'regarding', 'Trump'), ('regarding', 'Trump', 'Moscow'), ('Trump', 'Moscow', 'Tower'), ('Moscow', 'Tower', 'h…')]",Negative,1
wineexpert1968,"RT @conalrs: I don't really do Christmas but if i have a list it is this:
Brexit cancelled ☑️
Arron Banks in gaol ☑️
Chloe Westley deported…",140,"RT @conalrs: I don't really do Christmas but if i have a list it is this:
Brexit cancelled ☑️
Arron Banks in gaol ☑️
Chloe Westley deported…",RT @conalrs: I don't really do Christmas but if i have a list it is this:Brexit cancelled ☑️Arron Banks in gaol ☑️Chloe Westley deported…,RT @conalrs I dont really do Christmas but if i have a list it is thisBrexit cancelled ☑️Arron Banks in gaol ☑️Chloe Westley deported…,"['RT', '@conalrs', 'I', 'dont', 'really', 'do', 'Christmas', 'but', 'if', 'i', 'have', 'a', 'list', 'it', 'is', 'thisBrexit', 'cancelled', '☑️Arron', 'Banks', 'in', 'gaol', '☑️Chloe', 'Westley', 'deported…']",RT @conalrs I dont really Christmas list thisBrexit cancelled ☑️Arron Banks gaol ☑️Chloe Westley deported…,"[('RT', '@conalrs'), ('@conalrs', 'I'), ('I', 'dont'), ('dont', 'really'), ('really', 'do'), ('do', 'Christmas'), ('Christmas', 'but'), ('but', 'if'), ('if', 'i'), ('i', 'have'), ('have', 'a'), ('a', 'list'), ('list', 'it'), ('it', 'is'), ('is', 'thisBrexit'), ('thisBrexit', 'cancelled'), ('cancelled', '☑️Arron'), ('☑️Arron', 'Banks'), ('Banks', 'in'), ('in', 'gaol'), ('gaol', '☑️Chloe'), ('☑️Chloe', 'Westley'), ('Westley', 'deported…')]","[('RT', '@conalrs', 'I'), ('@conalrs', 'I', 'dont'), ('I', 'dont', 'really'), ('dont', 'really', 'do'), ('really', 'do', 'Christmas'), ('do', 'Christmas', 'but'), ('Christmas', 'but', 'if'), ('but', 'if', 'i'), ('if', 'i', 'have'), ('i', 'have', 'a'), ('have', 'a', 'list'), ('a', 'list', 'it'), ('list', 'it', 'is'), ('it', 'is', 'thisBrexit'), ('is', 'thisBrexit', 'cancelled'), ('thisBrexit', 'cancelled', '☑️Arron'), ('cancelled', '☑️Arron', 'Banks'), ('☑️Arron', 'Banks', 'in'), ('Banks', 'in', 'gaol'), ('in', 'gaol', '☑️Chloe'), ('gaol', '☑️Chloe', 'Westley'), ('☑️Chloe', 'Westley', 'deported…')]",Negative,1
jace0630,"RT @SebGorka: “Mischaracterized” is @NPR - 
 speak for LIED. https://t.co/TQuEDhHqGu",84,"RT @SebGorka: “Mischaracterized” is @NPR - 
 speak for LIED. ",RT @SebGorka: “Mischaracterized” is @NPR -  speak for LIED. ,RT @SebGorka Mischaracterized” is @NPR   speak for LIED ,"['RT', '@SebGorka', 'Mischaracterized”', 'is', '@NPR', '', '', 'speak', 'for', 'LIED', '']",RT @SebGorka Mischaracterized” @NPR   speak LIED ,"[('RT', '@SebGorka'), ('@SebGorka', 'Mischaracterized”'), ('Mischaracterized”', 'is'), ('is', '@NPR'), ('@NPR', ''), ('', ''), ('', 'speak'), ('speak', 'for'), ('for', 'LIED'), ('LIED', '')]","[('RT', '@SebGorka', 'Mischaracterized”'), ('@SebGorka', 'Mischaracterized”', 'is'), ('Mischaracterized”', 'is', '@NPR'), ('is', '@NPR', ''), ('@NPR', '', ''), ('', '', 'speak'), ('', 'speak', 'for'), ('speak', 'for', 'LIED'), ('for', 'LIED', '')]",Negative,1
PaulaJWilkins2,RT @AndyOstroy: Canada has @JustinTrudeau. We have @realDonaldTrump. WTF happened?,82,RT @AndyOstroy: Canada has @JustinTrudeau. We have @realDonaldTrump. WTF happened?,RT @AndyOstroy: Canada has @JustinTrudeau. We have @realDonaldTrump. WTF happened?,RT @AndyOstroy Canada has @JustinTrudeau We have @realDonaldTrump WTF happened,"['RT', '@AndyOstroy', 'Canada', 'has', '@JustinTrudeau', 'We', 'have', '@realDonaldTrump', 'WTF', 'happened']",RT @AndyOstroy Canada @JustinTrudeau We @realDonaldTrump WTF happened,"[('RT', '@AndyOstroy'), ('@AndyOstroy', 'Canada'), ('Canada', 'has'), ('has', '@JustinTrudeau'), ('@JustinTrudeau', 'We'), ('We', 'have'), ('have', '@realDonaldTrump'), ('@realDonaldTrump', 'WTF'), ('WTF', 'happened')]","[('RT', '@AndyOstroy', 'Canada'), ('@AndyOstroy', 'Canada', 'has'), ('Canada', 'has', '@JustinTrudeau'), ('has', '@JustinTrudeau', 'We'), ('@JustinTrudeau', 'We', 'have'), ('We', 'have', '@realDonaldTrump'), ('have', '@realDonaldTrump', 'WTF'), ('@realDonaldTrump', 'WTF', 'happened')]",Negative,1
TampaNative52,Love It!,8,Love It!,Love It!,Love It,"['Love', 'It']",Love It,"[('Love', 'It')]",[],Positive,3
mtoni93,"RT @ktumulty: Interesting phenomenon. I wrote a long obituary dealing with GHWB’s class and grace. Somehow, Trump supporters see this as an…",140,"RT @ktumulty: Interesting phenomenon. I wrote a long obituary dealing with GHWB’s class and grace. Somehow, Trump supporters see this as an…","RT @ktumulty: Interesting phenomenon. I wrote a long obituary dealing with GHWB’s class and grace. Somehow, Trump supporters see this as an…",RT @ktumulty Interesting phenomenon I wrote a long obituary dealing with GHWB’s class and grace Somehow Trump supporters see this as an…,"['RT', '@ktumulty', 'Interesting', 'phenomenon', 'I', 'wrote', 'a', 'long', 'obituary', 'dealing', 'with', 'GHWB’s', 'class', 'and', 'grace', 'Somehow', 'Trump', 'supporters', 'see', 'this', 'as', 'an…']",RT @ktumulty Interesting phenomenon I wrote long obituary dealing GHWB’s class grace Somehow Trump supporters see an…,"[('RT', '@ktumulty'), ('@ktumulty', 'Interesting'), ('Interesting', 'phenomenon'), ('phenomenon', 'I'), ('I', 'wrote'), ('wrote', 'a'), ('a', 'long'), ('long', 'obituary'), ('obituary', 'dealing'), ('dealing', 'with'), ('with', 'GHWB’s'), ('GHWB’s', 'class'), ('class', 'and'), ('and', 'grace'), ('grace', 'Somehow'), ('Somehow', 'Trump'), ('Trump', 'supporters'), ('supporters', 'see'), ('see', 'this'), ('this', 'as'), ('as', 'an…')]","[('RT', '@ktumulty', 'Interesting'), ('@ktumulty', 'Interesting', 'phenomenon'), ('Interesting', 'phenomenon', 'I'), ('phenomenon', 'I', 'wrote'), ('I', 'wrote', 'a'), ('wrote', 'a', 'long'), ('a', 'long', 'obituary'), ('long', 'obituary', 'dealing'), ('obituary', 'dealing', 'with'), ('dealing', 'with', 'GHWB’s'), ('with', 'GHWB’s', 'class'), ('GHWB’s', 'class', 'and'), ('class', 'and', 'grace'), ('and', 'grace', 'Somehow'), ('grace', 'Somehow', 'Trump'), ('Somehow', 'Trump', 'supporters'), ('Trump', 'supporters', 'see'), ('supporters', 'see', 'this'), ('see', 'this', 'as'), ('this', 'as', 'an…')]",Negative,1
Watchman_5,RT @Marxism_Wokeism: my favourite thing is when anti immigration people get their own ideas used against them https://t.co/XwszloBO0G,133,RT @Marxism_Wokeism: my favourite thing is when anti immigration people get their own ideas used against them ,RT @Marxism_Wokeism: my favourite thing is when anti immigration people get their own ideas used against them ,RT @MarxismWokeism my favourite thing is when anti immigration people get their own ideas used against them ,"['RT', '@MarxismWokeism', 'my', 'favourite', 'thing', 'is', 'when', 'anti', 'immigration', 'people', 'get', 'their', 'own', 'ideas', 'used', 'against', 'them', '']",RT @MarxismWokeism favourite thing anti immigration people get ideas used ,"[('RT', '@MarxismWokeism'), ('@MarxismWokeism', 'my'), ('my', 'favourite'), ('favourite', 'thing'), ('thing', 'is'), ('is', 'when'), ('when', 'anti'), ('anti', 'immigration'), ('immigration', 'people'), ('people', 'get'), ('get', 'their'), ('their', 'own'), ('own', 'ideas'), ('ideas', 'used'), ('used', 'against'), ('against', 'them'), ('them', '')]","[('RT', '@MarxismWokeism', 'my'), ('@MarxismWokeism', 'my', 'favourite'), ('my', 'favourite', 'thing'), ('favourite', 'thing', 'is'), ('thing', 'is', 'when'), ('is', 'when', 'anti'), ('when', 'anti', 'immigration'), ('anti', 'immigration', 'people'), ('immigration', 'people', 'get'), ('people', 'get', 'their'), ('get', 'their', 'own'), ('their', 'own', 'ideas'), ('own', 'ideas', 'used'), ('ideas', 'used', 'against'), ('used', 'against', 'them'), ('against', 'them', '')]",Negative,1
terrig103,Cohen claims 'regular contact' with Trump legal team when crafting false statement to Congress… https://t.co/HdmbpWr09i,119,Cohen claims 'regular contact' with Trump legal team when crafting false statement to Congress… ,Cohen claims 'regular contact' with Trump legal team when crafting false statement to Congress… ,Cohen claims regular contact with Trump legal team when crafting false statement to Congress… ,"['Cohen', 'claims', 'regular', 'contact', 'with', 'Trump', 'legal', 'team', 'when', 'crafting', 'false', 'statement', 'to', 'Congress…', '']",Cohen claims regular contact Trump legal team crafting false statement Congress… ,"[('Cohen', 'claims'), ('claims', 'regular'), ('regular', 'contact'), ('contact', 'with'), ('with', 'Trump'), ('Trump', 'legal'), ('legal', 'team'), ('team', 'when'), ('when', 'crafting'), ('crafting', 'false'), ('false', 'statement'), ('statement', 'to'), ('to', 'Congress…'), ('Congress…', '')]","[('Cohen', 'claims', 'regular'), ('claims', 'regular', 'contact'), ('regular', 'contact', 'with'), ('contact', 'with', 'Trump'), ('with', 'Trump', 'legal'), ('Trump', 'legal', 'team'), ('legal', 'team', 'when'), ('team', 'when', 'crafting'), ('when', 'crafting', 'false'), ('crafting', 'false', 'statement'), ('false', 'statement', 'to'), ('statement', 'to', 'Congress…'), ('to', 'Congress…', '')]",Neutral,2
Ecant2yahoocom1,"RT @gwinnbrown: @realDonaldTrump ""... the Thousand Points of Light. What the hell was that by the way? Thousands Points of Light.What did t…",140,"RT @gwinnbrown: @realDonaldTrump ""... the Thousand Points of Light. What the hell was that by the way? Thousands Points of Light.What did t…","RT @gwinnbrown: @realDonaldTrump ""... the Thousand Points of Light. What the hell was that by the way? Thousands Points of Light.What did t…",RT @gwinnbrown @realDonaldTrump  the Thousand Points of Light What the hell was that by the way Thousands Points of LightWhat did t…,"['RT', '@gwinnbrown', '@realDonaldTrump', '', 'the', 'Thousand', 'Points', 'of', 'Light', 'What', 'the', 'hell', 'was', 'that', 'by', 'the', 'way', 'Thousands', 'Points', 'of', 'LightWhat', 'did', 't…']",RT @gwinnbrown @realDonaldTrump  Thousand Points Light What hell way Thousands Points LightWhat t…,"[('RT', '@gwinnbrown'), ('@gwinnbrown', '@realDonaldTrump'), ('@realDonaldTrump', ''), ('', 'the'), ('the', 'Thousand'), ('Thousand', 'Points'), ('Points', 'of'), ('of', 'Light'), ('Light', 'What'), ('What', 'the'), ('the', 'hell'), ('hell', 'was'), ('was', 'that'), ('that', 'by'), ('by', 'the'), ('the', 'way'), ('way', 'Thousands'), ('Thousands', 'Points'), ('Points', 'of'), ('of', 'LightWhat'), ('LightWhat', 'did'), ('did', 't…')]","[('RT', '@gwinnbrown', '@realDonaldTrump'), ('@gwinnbrown', '@realDonaldTrump', ''), ('@realDonaldTrump', '', 'the'), ('', 'the', 'Thousand'), ('the', 'Thousand', 'Points'), ('Thousand', 'Points', 'of'), ('Points', 'of', 'Light'), ('of', 'Light', 'What'), ('Light', 'What', 'the'), ('What', 'the', 'hell'), ('the', 'hell', 'was'), ('hell', 'was', 'that'), ('was', 'that', 'by'), ('that', 'by', 'the'), ('by', 'the', 'way'), ('the', 'way', 'Thousands'), ('way', 'Thousands', 'Points'), ('Thousands', 'Points', 'of'), ('Points', 'of', 'LightWhat'), ('of', 'LightWhat', 'did'), ('LightWhat', 'did', 't…')]",Negative,1
piouszealot,RT @MoonWhyat: Today trump killed nafta and put canada and mexico in a chokehold. Before the day ended. The man who signed nafta and killed…,140,RT @MoonWhyat: Today trump killed nafta and put canada and mexico in a chokehold. Before the day ended. The man who signed nafta and killed…,RT @MoonWhyat: Today trump killed nafta and put canada and mexico in a chokehold. Before the day ended. The man who signed nafta and killed…,RT @MoonWhyat Today trump killed nafta and put canada and mexico in a chokehold Before the day ended The man who signed nafta and killed…,"['RT', '@MoonWhyat', 'Today', 'trump', 'killed', 'nafta', 'and', 'put', 'canada', 'and', 'mexico', 'in', 'a', 'chokehold', 'Before', 'the', 'day', 'ended', 'The', 'man', 'who', 'signed', 'nafta', 'and', 'killed…']",RT @MoonWhyat Today trump killed nafta put canada mexico chokehold Before day ended The man signed nafta killed…,"[('RT', '@MoonWhyat'), ('@MoonWhyat', 'Today'), ('Today', 'trump'), ('trump', 'killed'), ('killed', 'nafta'), ('nafta', 'and'), ('and', 'put'), ('put', 'canada'), ('canada', 'and'), ('and', 'mexico'), ('mexico', 'in'), ('in', 'a'), ('a', 'chokehold'), ('chokehold', 'Before'), ('Before', 'the'), ('the', 'day'), ('day', 'ended'), ('ended', 'The'), ('The', 'man'), ('man', 'who'), ('who', 'signed'), ('signed', 'nafta'), ('nafta', 'and'), ('and', 'killed…')]","[('RT', '@MoonWhyat', 'Today'), ('@MoonWhyat', 'Today', 'trump'), ('Today', 'trump', 'killed'), ('trump', 'killed', 'nafta'), ('killed', 'nafta', 'and'), ('nafta', 'and', 'put'), ('and', 'put', 'canada'), ('put', 'canada', 'and'), ('canada', 'and', 'mexico'), ('and', 'mexico', 'in'), ('mexico', 'in', 'a'), ('in', 'a', 'chokehold'), ('a', 'chokehold', 'Before'), ('chokehold', 'Before', 'the'), ('Before', 'the', 'day'), ('the', 'day', 'ended'), ('day', 'ended', 'The'), ('ended', 'The', 'man'), ('The', 'man', 'who'), ('man', 'who', 'signed'), ('who', 'signed', 'nafta'), ('signed', 'nafta', 'and'), ('nafta', 'and', 'killed…')]",Negative,1
Gittelrock,"@mgags77 PS - if you're team is ""America"" and you truly value, haha, crystal clean water &amp; air (ahahahaha), or our… https://t.co/phYo7es3zJ",143,"@mgags77 PS - if you're team is ""America"" and you truly value, haha, crystal clean water &amp; air (ahahahaha), or our… ","@mgags77 PS - if you're team is ""America"" and you truly value, haha, crystal clean water &amp; air (ahahahaha), or our… ",@mgags77 PS  if youre team is America and you truly value haha crystal clean water amp air ahahahaha or our… ,"['@mgags77', 'PS', '', 'if', 'youre', 'team', 'is', 'America', 'and', 'you', 'truly', 'value', 'haha', 'crystal', 'clean', 'water', 'amp', 'air', 'ahahahaha', 'or', 'our…', '']",@mgags77 PS  youre team America truly value haha crystal clean water amp air ahahahaha our… ,"[('@mgags77', 'PS'), ('PS', ''), ('', 'if'), ('if', 'youre'), ('youre', 'team'), ('team', 'is'), ('is', 'America'), ('America', 'and'), ('and', 'you'), ('you', 'truly'), ('truly', 'value'), ('value', 'haha'), ('haha', 'crystal'), ('crystal', 'clean'), ('clean', 'water'), ('water', 'amp'), ('amp', 'air'), ('air', 'ahahahaha'), ('ahahahaha', 'or'), ('or', 'our…'), ('our…', '')]","[('@mgags77', 'PS', ''), ('PS', '', 'if'), ('', 'if', 'youre'), ('if', 'youre', 'team'), ('youre', 'team', 'is'), ('team', 'is', 'America'), ('is', 'America', 'and'), ('America', 'and', 'you'), ('and', 'you', 'truly'), ('you', 'truly', 'value'), ('truly', 'value', 'haha'), ('value', 'haha', 'crystal'), ('haha', 'crystal', 'clean'), ('crystal', 'clean', 'water'), ('clean', 'water', 'amp'), ('water', 'amp', 'air'), ('amp', 'air', 'ahahahaha'), ('air', 'ahahahaha', 'or'), ('ahahahaha', 'or', 'our…'), ('or', 'our…', '')]",Negative,1
juanrive,"RT @atrupar: REPORTER: Mr President, do you regret any of your comments about George H.W. Bush's family?

TRUMP: ""... Thank you very much,…",139,"RT @atrupar: REPORTER: Mr President, do you regret any of your comments about George H.W. Bush's family?

TRUMP: ""... Thank you very much,…","RT @atrupar: REPORTER: Mr President, do you regret any of your comments about George H.W. Bush's family?TRUMP: ""... Thank you very much,…",RT @atrupar REPORTER Mr President do you regret any of your comments about George HW Bushs familyTRUMP  Thank you very much…,"['RT', '@atrupar', 'REPORTER', 'Mr', 'President', 'do', 'you', 'regret', 'any', 'of', 'your', 'comments', 'about', 'George', 'HW', 'Bushs', 'familyTRUMP', '', 'Thank', 'you', 'very', 'much…']",RT @atrupar REPORTER Mr President regret comments George HW Bushs familyTRUMP  Thank much…,"[('RT', '@atrupar'), ('@atrupar', 'REPORTER'), ('REPORTER', 'Mr'), ('Mr', 'President'), ('President', 'do'), ('do', 'you'), ('you', 'regret'), ('regret', 'any'), ('any', 'of'), ('of', 'your'), ('your', 'comments'), ('comments', 'about'), ('about', 'George'), ('George', 'HW'), ('HW', 'Bushs'), ('Bushs', 'familyTRUMP'), ('familyTRUMP', ''), ('', 'Thank'), ('Thank', 'you'), ('you', 'very'), ('very', 'much…')]","[('RT', '@atrupar', 'REPORTER'), ('@atrupar', 'REPORTER', 'Mr'), ('REPORTER', 'Mr', 'President'), ('Mr', 'President', 'do'), ('President', 'do', 'you'), ('do', 'you', 'regret'), ('you', 'regret', 'any'), ('regret', 'any', 'of'), ('any', 'of', 'your'), ('of', 'your', 'comments'), ('your', 'comments', 'about'), ('comments', 'about', 'George'), ('about', 'George', 'HW'), ('George', 'HW', 'Bushs'), ('HW', 'Bushs', 'familyTRUMP'), ('Bushs', 'familyTRUMP', ''), ('familyTRUMP', '', 'Thank'), ('', 'Thank', 'you'), ('Thank', 'you', 'very'), ('you', 'very', 'much…')]",Negative,1
